DX,BODY_SYSTEM,ICD
5995,renal,9
59981,renal,9
59982,renal,9
59983,renal,9
60785,genitourinary,9
6083,genitourinary,9
617,genitourinary,9
6170,genitourinary,9
6171,genitourinary,9
6172,genitourinary,9
6173,genitourinary,9
6174,genitourinary,9
6175,genitourinary,9
6176,genitourinary,9
6178,genitourinary,9
6179,genitourinary,9
618,genitourinary,9
6180,genitourinary,9
61800,genitourinary,9
61801,genitourinary,9
61802,genitourinary,9
61803,genitourinary,9
61804,genitourinary,9
61805,genitourinary,9
61809,genitourinary,9
6181,genitourinary,9
6182,genitourinary,9
6183,genitourinary,9
6184,genitourinary,9
6185,genitourinary,9
6186,genitourinary,9
6187,genitourinary,9
6188,genitourinary,9
61881,genitourinary,9
61882,genitourinary,9
61883,genitourinary,9
61884,genitourinary,9
61889,genitourinary,9
6189,genitourinary,9
619,genitourinary,9
6190,genitourinary,9
6191,genitourinary,9
6192,genitourinary,9
6198,genitourinary,9
6199,genitourinary,9
6221,genitourinary,9
62210,genitourinary,9
62211,genitourinary,9
62212,genitourinary,9
6230,genitourinary,9
6240,genitourinary,9
62401,genitourinary,9
62402,genitourinary,9
62409,genitourinary,9
62920,genitourinary,9
62921,genitourinary,9
62922,genitourinary,9
62923,genitourinary,9
62929,genitourinary,9
694,dermatological,9
6940,dermatological,9
6941,dermatological,9
6942,dermatological,9
6943,dermatological,9
6944,dermatological,9
6945,dermatological,9
6946,dermatological,9
69460,dermatological,9
69461,dermatological,9
6948,dermatological,9
6949,dermatological,9
6954,immunological,9
7010,dermatological,9
7018,dermatological,9
7050,dermatological,9
707,dermatological,9
7070,dermatological,9
70700,dermatological,9
70701,dermatological,9
70702,dermatological,9
70703,dermatological,9
70704,dermatological,9
70705,dermatological,9
70706,dermatological,9
70707,dermatological,9
70709,dermatological,9
7071,dermatological,9
70710,dermatological,9
70711,dermatological,9
70712,dermatological,9
70713,dermatological,9
70714,dermatological,9
70715,dermatological,9
70719,dermatological,9
7072,dermatological,9
70720,dermatological,9
70721,dermatological,9
70722,dermatological,9
70723,dermatological,9
70724,dermatological,9
70725,dermatological,9
7078,dermatological,9
7079,dermatological,9
710,immunological,9
7100,immunological,9
7101,immunological,9
7102,immunological,9
7103,immunological,9
7104,immunological,9
7105,immunological,9
7108,immunological,9
7109,immunological,9
712,immunological,9
7121,immunological,9
71210,immunological,9
71211,immunological,9
71212,immunological,9
71213,immunological,9
71214,immunological,9
71215,immunological,9
71216,immunological,9
71217,immunological,9
71218,immunological,9
71219,immunological,9
7122,immunological,9
71220,immunological,9
71221,immunological,9
71222,immunological,9
71223,immunological,9
71224,immunological,9
71225,immunological,9
71226,immunological,9
71227,immunological,9
71228,immunological,9
71229,immunological,9
7123,immunological,9
71230,immunological,9
71231,immunological,9
71232,immunological,9
71233,immunological,9
71234,immunological,9
71235,immunological,9
71236,immunological,9
71237,immunological,9
71238,immunological,9
71239,immunological,9
7128,immunological,9
71280,immunological,9
71281,immunological,9
71282,immunological,9
71283,immunological,9
71284,immunological,9
71285,immunological,9
71286,immunological,9
71287,immunological,9
71288,immunological,9
71289,immunological,9
7129,immunological,9
71290,immunological,9
71291,immunological,9
71292,immunological,9
71293,immunological,9
71294,immunological,9
71295,immunological,9
71296,immunological,9
71297,immunological,9
71298,immunological,9
71299,immunological,9
714,immunological,9
7140,immunological,9
7141,immunological,9
7142,immunological,9
7143,immunological,9
71430,immunological,9
71431,immunological,9
71432,immunological,9
71433,immunological,9
7144,immunological,9
7148,immunological,9
71481,immunological,9
71489,immunological,9
7149,immunological,9
717,musculoskeletal,9
7170,musculoskeletal,9
7171,musculoskeletal,9
7172,musculoskeletal,9
7173,musculoskeletal,9
7174,musculoskeletal,9
71740,musculoskeletal,9
71741,musculoskeletal,9
71742,musculoskeletal,9
71743,musculoskeletal,9
71749,musculoskeletal,9
7175,musculoskeletal,9
7176,musculoskeletal,9
7177,musculoskeletal,9
7178,musculoskeletal,9
71781,musculoskeletal,9
71782,musculoskeletal,9
71783,musculoskeletal,9
71784,musculoskeletal,9
71785,musculoskeletal,9
71789,musculoskeletal,9
7179,musculoskeletal,9
7180,musculoskeletal,9
71800,musculoskeletal,9
71801,musculoskeletal,9
71802,musculoskeletal,9
71803,musculoskeletal,9
71804,musculoskeletal,9
71805,musculoskeletal,9
71807,musculoskeletal,9
71808,musculoskeletal,9
71809,musculoskeletal,9
7182,musculoskeletal,9
71820,musculoskeletal,9
71821,musculoskeletal,9
71822,musculoskeletal,9
71823,musculoskeletal,9
71824,musculoskeletal,9
71825,musculoskeletal,9
71826,musculoskeletal,9
71827,musculoskeletal,9
71828,musculoskeletal,9
71829,musculoskeletal,9
7183,musculoskeletal,9
71830,musculoskeletal,9
71831,musculoskeletal,9
71832,musculoskeletal,9
71833,musculoskeletal,9
71834,musculoskeletal,9
71835,musculoskeletal,9
71836,musculoskeletal,9
71837,musculoskeletal,9
71838,musculoskeletal,9
71839,musculoskeletal,9
7184,musculoskeletal,9
71840,musculoskeletal,9
71841,musculoskeletal,9
71842,musculoskeletal,9
71843,musculoskeletal,9
71844,musculoskeletal,9
71845,musculoskeletal,9
71846,musculoskeletal,9
71847,musculoskeletal,9
71848,musculoskeletal,9
71849,musculoskeletal,9
7185,musculoskeletal,9
71850,musculoskeletal,9
71851,musculoskeletal,9
71852,musculoskeletal,9
71853,musculoskeletal,9
71854,musculoskeletal,9
71855,musculoskeletal,9
71856,musculoskeletal,9
71857,musculoskeletal,9
71858,musculoskeletal,9
71859,musculoskeletal,9
7186,musculoskeletal,9
71860,musculoskeletal,9
71865,musculoskeletal,9
7187,musculoskeletal,9
71870,musculoskeletal,9
71871,musculoskeletal,9
71872,musculoskeletal,9
71873,musculoskeletal,9
71874,musculoskeletal,9
71875,musculoskeletal,9
71876,musculoskeletal,9
71877,musculoskeletal,9
71878,musculoskeletal,9
71879,musculoskeletal,9
720,immunological,9
7200,immunological,9
7201,immunological,9
7202,immunological,9
7208,immunological,9
72081,immunological,9
72089,immunological,9
7209,immunological,9
721,immunological,9
7210,immunological,9
7211,immunological,9
7212,immunological,9
7213,immunological,9
7214,immunological,9
72141,immunological,9
72142,immunological,9
7215,immunological,9
7216,immunological,9
7217,immunological,9
7218,immunological,9
7219,immunological,9
72190,immunological,9
72191,immunological,9
7220,musculoskeletal,9
7221,musculoskeletal,9
72210,musculoskeletal,9
72211,musculoskeletal,9
7222,musculoskeletal,9
7223,musculoskeletal,9
72230,musculoskeletal,9
72231,musculoskeletal,9
72232,musculoskeletal,9
72239,musculoskeletal,9
7224,musculoskeletal,9
7225,musculoskeletal,9
72251,musculoskeletal,9
72252,musculoskeletal,9
7226,musculoskeletal,9
7227,musculoskeletal,9
72270,musculoskeletal,9
72271,musculoskeletal,9
72272,musculoskeletal,9
72273,musculoskeletal,9
7228,musculoskeletal,9
72280,musculoskeletal,9
72281,musculoskeletal,9
72282,musculoskeletal,9
72283,musculoskeletal,9
725,immunological,9
7281,musculoskeletal,9
72810,musculoskeletal,9
72811,musculoskeletal,9
72812,musculoskeletal,9
72813,musculoskeletal,9
72819,musculoskeletal,9
7282,musculoskeletal,9
7283,musculoskeletal,9
7286,musculoskeletal,9
7287,musculoskeletal,9
72871,musculoskeletal,9
72879,musculoskeletal,9
7301,musculoskeletal,9
73010,musculoskeletal,9
73011,musculoskeletal,9
73012,musculoskeletal,9
73013,musculoskeletal,9
73014,musculoskeletal,9
73015,musculoskeletal,9
73016,musculoskeletal,9
73017,musculoskeletal,9
73018,musculoskeletal,9
73019,musculoskeletal,9
7310,musculoskeletal,9
7311,musculoskeletal,9
7312,musculoskeletal,9
7313,musculoskeletal,9
7318,musculoskeletal,9
7320,musculoskeletal,9
7321,musculoskeletal,9
7330,musculoskeletal,9
73300,musculoskeletal,9
73301,musculoskeletal,9
73302,musculoskeletal,9
73303,musculoskeletal,9
73309,musculoskeletal,9
7333,musculoskeletal,9
7334,musculoskeletal,9
73340,musculoskeletal,9
73341,musculoskeletal,9
73342,musculoskeletal,9
73343,musculoskeletal,9
73344,musculoskeletal,9
73345,musculoskeletal,9
73349,musculoskeletal,9
7337,musculoskeletal,9
73605,musculoskeletal,9
73606,musculoskeletal,9
73607,musculoskeletal,9
73631,musculoskeletal,9
73632,musculoskeletal,9
73671,musculoskeletal,9
73672,musculoskeletal,9
73673,musculoskeletal,9
73674,musculoskeletal,9
73675,musculoskeletal,9
73681,musculoskeletal,9
7370,musculoskeletal,9
7371,musculoskeletal,9
73710,musculoskeletal,9
73711,musculoskeletal,9
73712,musculoskeletal,9
73719,musculoskeletal,9
7373,musculoskeletal,9
73730,musculoskeletal,9
73731,musculoskeletal,9
73732,musculoskeletal,9
73733,musculoskeletal,9
73734,musculoskeletal,9
73739,musculoskeletal,9
7378,musculoskeletal,9
7379,musculoskeletal,9
7384,musculoskeletal,9
7385,musculoskeletal,9
7386,musculoskeletal,9
7400,neurological,9
7401,neurological,9
7402,neurological,9
741,neurological,9
7410,neurological,9
74100,neurological,9
74101,neurological,9
74102,neurological,9
74103,neurological,9
7419,neurological,9
74190,neurological,9
74191,neurological,9
74192,neurological,9
74193,neurological,9
742,neurological,9
7420,neurological,9
7421,neurological,9
7422,neurological,9
7423,neurological,9
7424,neurological,9
7425,neurological,9
74251,neurological,9
74253,neurological,9
74259,neurological,9
7428,neurological,9
7429,neurological,9
7430,ophthalmological,9
74300,ophthalmological,9
74303,ophthalmological,9
74306,ophthalmological,9
7431,ophthalmological,9
74310,ophthalmological,9
74311,ophthalmological,9
74312,ophthalmological,9
7432,ophthalmological,9
74320,ophthalmological,9
74321,ophthalmological,9
74322,ophthalmological,9
7434,ophthalmological,9
74341,ophthalmological,9
74342,ophthalmological,9
74343,ophthalmological,9
74344,ophthalmological,9
74345,ophthalmological,9
74346,ophthalmological,9
74347,ophthalmological,9
74348,ophthalmological,9
74349,ophthalmological,9
7435,ophthalmological,9
74351,ophthalmological,9
74352,ophthalmological,9
74353,ophthalmological,9
74354,ophthalmological,9
74355,ophthalmological,9
74356,ophthalmological,9
74357,ophthalmological,9
74358,ophthalmological,9
74359,ophthalmological,9
74361,ophthalmological,9
74362,ophthalmological,9
74363,ophthalmological,9
74366,ophthalmological,9
74369,ophthalmological,9
7440,otolaryngological,9
74400,otolaryngological,9
74401,otolaryngological,9
74402,otolaryngological,9
74403,otolaryngological,9
74404,otolaryngological,9
74405,otolaryngological,9
74409,otolaryngological,9
7442,otolaryngological,9
74421,otolaryngological,9
74422,otolaryngological,9
74423,otolaryngological,9
74424,otolaryngological,9
74429,otolaryngological,9
7443,otolaryngological,9
7444,otolaryngological,9
74441,otolaryngological,9
74442,otolaryngological,9
74443,otolaryngological,9
74446,otolaryngological,9
74447,otolaryngological,9
74449,otolaryngological,9
7449,otolaryngological,9
7450,cardiac,9
7451,cardiac,9
74510,cardiac,9
74511,cardiac,9
74512,cardiac,9
74519,cardiac,9
7452,cardiac,9
7453,cardiac,9
7454,cardiac,9
7455,cardiac,9
7456,cardiac,9
74560,cardiac,9
74561,cardiac,9
74569,cardiac,9
7457,cardiac,9
7458,cardiac,9
7459,cardiac,9
746,cardiac,9
7460,cardiac,9
74600,cardiac,9
74601,cardiac,9
74602,cardiac,9
74609,cardiac,9
7461,cardiac,9
7462,cardiac,9
7463,cardiac,9
7464,cardiac,9
7465,cardiac,9
7466,cardiac,9
7467,cardiac,9
7468,cardiac,9
74681,cardiac,9
74682,cardiac,9
74683,cardiac,9
74684,cardiac,9
74685,cardiac,9
74686,cardiac,9
74687,cardiac,9
74689,cardiac,9
7471,cardiac,9
74710,cardiac,9
74711,cardiac,9
74721,cardiac,9
74722,cardiac,9
74729,cardiac,9
7473,cardiac,9
74731,cardiac,9
74732,cardiac,9
74739,cardiac,9
7474,cardiac,9
74740,cardiac,9
74741,cardiac,9
74742,cardiac,9
74749,cardiac,9
74781,cardiac,9
74783,cardiac,9
74789,cardiac,9
748,pulmonary_respiratory,9
7480,pulmonary_respiratory,9
7481,pulmonary_respiratory,9
7482,pulmonary_respiratory,9
7483,pulmonary_respiratory,9
7484,pulmonary_respiratory,9
7485,pulmonary_respiratory,9
7486,pulmonary_respiratory,9
74860,pulmonary_respiratory,9
74861,pulmonary_respiratory,9
74869,pulmonary_respiratory,9
7488,pulmonary_respiratory,9
7489,pulmonary_respiratory,9
749,craniofacial,9
7490,craniofacial,9
74900,craniofacial,9
74901,craniofacial,9
74902,craniofacial,9
74903,craniofacial,9
74904,craniofacial,9
7491,craniofacial,9
74910,craniofacial,9
74911,craniofacial,9
74912,craniofacial,9
74913,craniofacial,9
74914,craniofacial,9
7492,craniofacial,9
74920,craniofacial,9
74921,craniofacial,9
74922,craniofacial,9
74923,craniofacial,9
74924,craniofacial,9
74925,craniofacial,9
7501,gastrointestinal,9
75010,gastrointestinal,9
75011,gastrointestinal,9
75012,gastrointestinal,9
75013,gastrointestinal,9
75015,gastrointestinal,9
75016,gastrointestinal,9
75019,gastrointestinal,9
7502,gastrointestinal,9
75021,gastrointestinal,9
75022,gastrointestinal,9
75023,gastrointestinal,9
75024,gastrointestinal,9
75025,gastrointestinal,9
75026,gastrointestinal,9
75027,gastrointestinal,9
75029,gastrointestinal,9
7503,gastrointestinal,9
7504,gastrointestinal,9
7507,gastrointestinal,9
7509,gastrointestinal,9
7511,gastrointestinal,9
7512,gastrointestinal,9
7513,gastrointestinal,9
7514,gastrointestinal,9
7515,gastrointestinal,9
75160,gastrointestinal,9
75161,gastrointestinal,9
75162,gastrointestinal,9
75169,gastrointestinal,9
7517,gastrointestinal,9
7518,gastrointestinal,9
7519,gastrointestinal,9
75261,genitourinary,9
75262,genitourinary,9
7527,genitourinary,9
7530,genitourinary,9
7531,genitourinary,9
75310,genitourinary,9
75311,genitourinary,9
75312,genitourinary,9
75313,genitourinary,9
75314,genitourinary,9
75315,genitourinary,9
75316,genitourinary,9
75317,genitourinary,9
75319,genitourinary,9
7532,genitourinary,9
75320,genitourinary,9
75321,genitourinary,9
75322,genitourinary,9
75323,genitourinary,9
75329,genitourinary,9
7534,genitourinary,9
7535,genitourinary,9
7536,genitourinary,9
7537,genitourinary,9
7538,genitourinary,9
7539,genitourinary,9
7540,musculoskeletal,9
7542,musculoskeletal,9
75430,musculoskeletal,9
75431,musculoskeletal,9
75432,musculoskeletal,9
75433,musculoskeletal,9
75435,musculoskeletal,9
7547,musculoskeletal,9
75470,musculoskeletal,9
75471,musculoskeletal,9
75479,musculoskeletal,9
7552,musculoskeletal,9
75520,musculoskeletal,9
75521,musculoskeletal,9
75522,musculoskeletal,9
75523,musculoskeletal,9
75524,musculoskeletal,9
75525,musculoskeletal,9
75526,musculoskeletal,9
75527,musculoskeletal,9
75528,musculoskeletal,9
75529,musculoskeletal,9
7553,musculoskeletal,9
75530,musculoskeletal,9
75531,musculoskeletal,9
75532,musculoskeletal,9
75533,musculoskeletal,9
75534,musculoskeletal,9
75535,musculoskeletal,9
75536,musculoskeletal,9
75537,musculoskeletal,9
75538,musculoskeletal,9
75539,musculoskeletal,9
7554,musculoskeletal,9
75553,musculoskeletal,9
75554,musculoskeletal,9
75558,musculoskeletal,9
7560,musculoskeletal,9
7561,musculoskeletal,9
75610,musculoskeletal,9
75611,musculoskeletal,9
75612,musculoskeletal,9
75613,musculoskeletal,9
75614,musculoskeletal,9
75615,musculoskeletal,9
75616,musculoskeletal,9
75617,musculoskeletal,9
75619,musculoskeletal,9
7563,musculoskeletal,9
7564,musculoskeletal,9
7565,musculoskeletal,9
75650,musculoskeletal,9
75651,musculoskeletal,9
75652,musculoskeletal,9
75653,musculoskeletal,9
75654,musculoskeletal,9
75655,musculoskeletal,9
75656,musculoskeletal,9
75659,musculoskeletal,9
7566,musculoskeletal,9
7567,musculoskeletal,9
75670,musculoskeletal,9
75671,musculoskeletal,9
75672,musculoskeletal,9
75673,musculoskeletal,9
75679,musculoskeletal,9
75683,musculoskeletal,9
75689,musculoskeletal,9
7569,musculoskeletal,9
7570,dermatological,9
7571,dermatological,9
75731,dermatological,9
7580,genetic,9
7581,genetic,9
7582,genetic,9
7583,genetic,9
75831,genetic,9
75832,genetic,9
75833,genetic,9
75839,genetic,9
7585,genetic,9
7586,genetic,9
7587,genetic,9
7588,genetic,9
75881,genetic,9
75889,genetic,9
7589,genetic,9
759,genetic,9
7590,genetic,9
7591,genetic,9
7592,genetic,9
7593,genetic,9
7594,genetic,9
7595,genetic,9
7596,genetic,9
7597,genetic,9
7598,genetic,9
75981,genetic,9
75982,genetic,9
75983,genetic,9
75989,genetic,9
7599,genetic,9
7707,pulmonary_respiratory,9
78001,neurological,9
78003,neurological,9
78051,neurological,9
78053,neurological,9
78057,neurological,9
78833,genitourinary,9
78834,genitourinary,9
78837,genitourinary,9
78838,genitourinary,9
78839,genitourinary,9
887,musculoskeletal,9
8870,musculoskeletal,9
8871,musculoskeletal,9
8872,musculoskeletal,9
8873,musculoskeletal,9
8874,musculoskeletal,9
8875,musculoskeletal,9
8876,musculoskeletal,9
8877,musculoskeletal,9
896,musculoskeletal,9
8960,musculoskeletal,9
8961,musculoskeletal,9
8962,musculoskeletal,9
8963,musculoskeletal,9
897,musculoskeletal,9
8970,musculoskeletal,9
8971,musculoskeletal,9
8972,musculoskeletal,9
8973,musculoskeletal,9
8974,musculoskeletal,9
8975,musculoskeletal,9
8976,musculoskeletal,9
8977,musculoskeletal,9
9066,musculoskeletal,9
9067,musculoskeletal,9
9068,musculoskeletal,9
952,neurological,9
9520,neurological,9
95200,neurological,9
95201,neurological,9
95202,neurological,9
95203,neurological,9
95204,neurological,9
95205,neurological,9
95206,neurological,9
95207,neurological,9
95208,neurological,9
95209,neurological,9
9521,neurological,9
95210,neurological,9
95211,neurological,9
95212,neurological,9
95213,neurological,9
95214,neurological,9
95215,neurological,9
95216,neurological,9
95217,neurological,9
95218,neurological,9
95219,neurological,9
9522,neurological,9
9523,neurological,9
9524,neurological,9
9528,neurological,9
9529,neurological,9
A15,pulmonary_respiratory,0
A150,pulmonary_respiratory,0
A154,pulmonary_respiratory,0
A155,pulmonary_respiratory,0
A156,pulmonary_respiratory,0
A157,pulmonary_respiratory,0
A158,pulmonary_respiratory,0
A159,pulmonary_respiratory,0
A170,neurological,0
A171,neurological,0
A1781,neurological,0
A1782,neurological,0
A1783,neurological,0
A1789,neurological,0
A179,neurological,0
A180,musculoskeletal,0
A1801,musculoskeletal,0
A1802,musculoskeletal,0
A1803,musculoskeletal,0
A1809,musculoskeletal,0
A181,genitourinary,0
A1810,genitourinary,0
A1811,genitourinary,0
A1812,genitourinary,0
A1813,genitourinary,0
A1814,genitourinary,0
A1815,genitourinary,0
A1816,genitourinary,0
A1817,genitourinary,0
A1818,genitourinary,0
A182,immunological,0
A183,gastrointestinal,0
A1831,gastrointestinal,0
A1832,gastrointestinal,0
