NOBS,NRX,AGE_DAYS_ROUNDED,NMEMB,rawmean,rawlwr,rawupr,proplwr,propupr,lwr,upr,Comorbidities
22432,0.8899115325108105,795,25207,0.8899115325108105,0.8783035781741231,0.9016345676928844,0.01304394191177241,0.013173259086775068,0.8783035781741231,0.9016345676928844,Yes
22457,0.8909033205062086,800,25207,0.8909033205062086,0.8792888785752646,0.9026328431382855,0.01303670293241771,0.013165875984626771,0.8792888785752646,0.9026328431382855,Yes
22485,0.8920141230610544,805,25207,0.8920141230610544,0.8803924193102206,0.9037509073517431,0.013028609581822023,0.013157621597304422,0.8803924193102206,0.9037509073517431,Yes
22519,0.8933629547347959,810,25207,0.8933629547347959,0.8817324391357793,0.9051085506782336,0.013018802198339712,0.013147619208056951,0.8817324391357793,0.9051085506782336,Yes
22537,0.8940770420914825,815,25207,0.8940770420914825,0.8824418640894456,0.9058273003346546,0.013013619021934836,0.013142333031709601,0.8824418640894456,0.9058273003346546,Yes
22559,0.8949498155274328,820,25207,0.8949498155274328,0.8833089415606116,0.9067057696093186,0.013007292436795194,0.013135880781155863,0.8833089415606116,0.9067057696093186,Yes
22577,0.8956639028841195,825,25207,0.8956639028841195,0.8840183706480135,0.9074245151322785,0.013002123004629645,0.013130608714149145,0.8840183706480135,0.9074245151322785,Yes
22604,0.8967350339191494,830,25207,0.8967350339191494,0.8850825177595427,0.9085026299365223,0.012994380412104342,0.013122712476106795,0.8850825177595427,0.9085026299365223,Yes
22630,0.8977664934343634,835,25207,0.8977664934343634,0.8861072559562398,0.9095408106219415,0.01298693765404601,0.013115122109910726,0.8861072559562398,0.9095408106219415,Yes
22653,0.8986789383901297,840,25207,0.8986789383901297,0.8870137583481076,0.9104591980106205,0.012980364336699387,0.01310841849881743,0.8870137583481076,0.9104591980106205,Yes
22679,0.8997103979053438,845,25207,0.8997103979053438,0.888038503813961,0.9114973714273639,0.012972945648462736,0.013100852840493846,0.888038503813961,0.9114973714273639,Yes
22697,0.9004244852620303,850,25207,0.9004244852620303,0.8887479452369095,0.9122161046155928,0.012967817086541024,0.013095622727463905,0.8887479452369095,0.9122161046155928,Yes
22718,0.9012575871781648,855,25207,0.9012575871781648,0.8895756292248101,0.9130546243408858,0.012961841453042158,0.013089528821230177,0.8895756292248101,0.9130546243408858,Yes
22743,0.9022493751735629,860,25207,0.9022493751735629,0.890560970569617,0.9140528588453338,0.012954738374517978,0.013082285226853582,0.890560970569617,0.9140528588453338,Yes
22770,0.9033205062085928,865,25207,0.9033205062085928,0.8916251432005008,0.9151309481319073,0.012947080164469745,0.01307447560654318,0.8916251432005008,0.9151309481319073,Yes
22796,0.9043519657238068,870,25207,0.9043519657238068,0.8926499059283706,0.9161691042877709,0.01293971842707325,0.01306696840594147,0.8926499059283706,0.9161691042877709,Yes
22821,0.905343753719205,875,25207,0.905343753719205,0.8936352583057596,0.9171673277603618,0.012932651675505726,0.01305976209874418,0.8936352583057596,0.9171673277603618,Yes
22838,0.9060181695560757,880,25207,0.9060181695560757,0.8943052999357116,0.9178461177085283,0.01292785289957606,0.01305486859965287,0.8943052999357116,0.9178461177085283,Yes
22868,0.9072083151505534,885,25207,0.9072083151505534,0.8954877303111431,0.9190439783535659,0.012919397500744069,0.013046246386143715,0.8954877303111431,0.9190439783535659,Yes
22882,0.9077637164279764,890,25207,0.9077637164279764,0.8960395328849494,0.9196029782560917,0.012915457327553555,0.013042228515920963,0.8960395328849494,0.9196029782560917,Yes
22899,0.908438132264847,895,25207,0.908438132264847,0.8967095803471608,0.9202817623723805,0.012910677679772845,0.013037354649573996,0.8967095803471608,0.9202817623723805,Yes
22920,0.9092712341809814,900,25207,0.9092712341809814,0.8975372882738888,0.9211202581604166,0.012904780736478374,0.013031341511763675,0.8975372882738888,0.9211202581604166,Yes
22937,0.9099456500178522,905,25207,0.9099456500178522,0.8982073393575396,0.9217990386555026,0.012900012940423769,0.013026479809445593,0.8982073393575396,0.9217990386555026,Yes
22959,0.9108184234538025,910,25207,0.9108184234538025,0.8990744666896865,0.9226774580724656,0.01289385069702826,0.013020196246902786,0.8990744666896865,0.9226774580724656,Yes
22982,0.9117308684095687,915,25207,0.9117308684095687,0.8999810117922021,0.9235958027532987,0.012887417794533115,0.013013636759307296,0.8999810117922021,0.9235958027532987,Yes
23003,0.9125639703257031,920,25207,0.9125639703257031,0.900808729463615,0.9244342887972853,0.012881552684895681,0.013007656293230072,0.900808729463615,0.9244342887972853,Yes
23016,0.9130797000833102,925,25207,0.9130797000833102,0.9013211273489278,0.9249533503549188,0.012877925917430371,0.013003958220213658,0.9013211273489278,0.9249533503549188,Yes
23033,0.9137541159201809,930,25207,0.9137541159201809,0.9019911875415103,0.9256321217416663,0.01287318784531535,0.012999127023930187,0.9019911875415103,0.9256321217416663,Yes
23050,0.9144285317570516,935,25207,0.9144285317570516,0.9026612493411968,0.926310891521414,0.01286845500461829,0.012994301196541519,0.9026612493411968,0.926310891521414,Yes
23068,0.9151426191137383,940,25207,0.9151426191137383,0.9033707282905774,0.9270295871856655,0.012863449452896492,0.012989197337830324,0.9033707282905774,0.9270295871856655,Yes
23086,0.9158567064704248,945,25207,0.9158567064704248,0.9040802090375952,0.9277482810523966,0.012858449743971923,0.012984099475342731,0.9040802090375952,0.9277482810523966,Yes
23110,0.9168088229460071,950,25207,0.9168088229460071,0.9050261861596443,0.9287065367488604,0.012851792534567185,0.01297731163256268,0.9050261861596443,0.9287065367488604,Yes
23127,0.9174832387828777,955,25207,0.9174832387828777,0.9056962552163553,0.9293852992720542,0.012847083268964003,0.012972509999164175,0.9056962552163553,0.9293852992720542,Yes
23148,0.9183163406990121,960,25207,0.9183163406990121,0.9065239897856279,0.9302237684192769,0.012841273089410625,0.012966585905681437,0.9065239897856279,0.9302237684192769,Yes
23165,0.9189907565358829,965,25207,0.9189907565358829,0.9071940624103809,0.9309025273746596,0.012836575386208882,0.012961796137839168,0.9071940624103809,0.9309025273746596,Yes
23179,0.9195461578133058,970,25207,0.9195461578133058,0.9077458881213794,0.931461504141497,0.012832710562336211,0.012957855597511277,0.9077458881213794,0.931461504141497,Yes
23195,0.9201809021303606,975,25207,0.9201809021303606,0.9083765473987786,0.9321003334102813,0.012828297896916935,0.012953356511013604,0.9083765473987786,0.9321003334102813,Yes
23227,0.9214503907644702,980,25207,0.9214503907644702,0.9096378701782378,0.9333779877234616,0.012819486219363664,0.012944372348787854,0.9096378701782378,0.9333779877234616,Yes
23243,0.922085135081525,985,25207,0.922085135081525,0.9102685336773878,0.9340168127707673,0.012815087191588286,0.012939887256925988,0.9102685336773878,0.9340168127707673,Yes
23254,0.9225215217995001,990,25207,0.9225215217995001,0.9107021156477704,0.9344560041761255,0.012812065488374085,0.012936806453410037,0.9107021156477704,0.9344560041761255,Yes
23273,0.9232752806760027,995,25207,0.9232752806760027,0.9114510315223016,0.9352146059507016,0.01280685121889509,0.012931490233288984,0.9114510315223016,0.9352146059507016,Yes
23297,0.9242273971515849,1000,25207,0.9242273971515849,0.9123970333465661,0.9361728369465435,0.012800273873593532,0.012924784346118507,0.9123970333465661,0.9361728369465435,Yes
23312,0.9248224699488238,1005,25207,0.9248224699488238,0.9129882860860379,0.9367717297197411,0.012796168180732845,0.012920598449104018,0.9129882860860379,0.9367717297197411,Yes
23336,0.9257745864244059,1010,25207,0.9257745864244059,0.9139342930246264,0.9377299556015876,0.012789607290377227,0.012913909446743997,0.9139342930246264,0.9377299556015876,Yes
23358,0.9266473598603563,1015,25207,0.9266473598603563,0.9148014688109817,0.9386083265674744,0.012783602007089043,0.012907786958914548,0.9148014688109817,0.9386083265674744,Yes
23370,0.9271234180981474,1020,25207,0.9271234180981474,0.9152744748964277,0.9390874368924135,0.012780329965158254,0.01290445108031947,0.9152744748964277,0.9390874368924135,Yes
23389,0.9278771769746499,1025,25207,0.9278771769746499,0.9160234028005372,0.9398460266381832,0.012775154372006457,0.012899174546525442,0.9160234028005372,0.9398460266381832,Yes
23403,0.9284325782520728,1030,25207,0.9284325782520728,0.9165752456695799,0.9404049862480789,0.012771344802243224,0.012895290704410764,0.9165752456695799,0.9404049862480789,Yes
23416,0.9289483080096799,1035,25207,0.9289483080096799,0.917087672143742,0.9409240192187065,0.012767810397706537,0.012891687412279392,0.917087672143742,0.9409240192187065,Yes
23433,0.9296227238465505,1040,25207,0.9296227238465505,0.9177577696855281,0.9416027532586566,0.01276319291328006,0.012886979959499759,0.9177577696855281,0.9416027532586566,Yes
23443,0.9300194390447099,1045,25207,0.9300194390447099,0.9181519454418007,0.9420020078446286,0.012760479087511475,0.012884213272173033,0.9181519454418007,0.9420020078446286,Yes
23454,0.9304558257626849,1050,25207,0.9304558257626849,0.9185855393991968,0.9424411872637414,0.012757495879783578,0.012881171968838145,0.9185855393991968,0.9424411872637414,Yes
23467,0.930971555520292,1055,25207,0.930971555520292,0.919097969465788,0.9429602166421692,0.012753972969526612,0.012877580470412053,0.919097969465788,0.9429602166421692,Yes
23479,0.931447613758083,1060,25207,0.931447613758083,0.9195709826460707,0.9434393198727249,0.012750723644128558,0.01287426790032697,0.9195709826460707,0.9434393198727249,Yes
23501,0.9323203871940334,1065,25207,0.9323203871940334,0.9204381754969622,0.9443176737751661,0.012744772998939422,0.012868201474431318,0.9204381754969622,0.9443176737751661,Yes
23513,0.9327964454318245,1070,25207,0.9327964454318245,0.9209111908802098,0.9447967748028974,0.012741530705675668,0.012864896119450256,0.9209111908802098,0.9447967748028974,Yes
23524,0.9332328321497997,1075,25207,0.9332328321497997,0.9213447889968928,0.9452359500629882,0.012738560778580378,0.01286186844234583,0.9213447889968928,0.9452359500629882,Yes
23537,0.9337485619074066,1080,25207,0.9337485619074066,0.9218572239752395,0.9457549745299731,0.012735053543617992,0.012858293027022743,0.9218572239752395,0.9457549745299731,Yes
23550,0.9342642916650137,1085,25207,0.9342642916650137,0.9223696598633568,0.9462739980872455,0.012731549206979362,0.012854720585358758,0.9223696598633568,0.9462739980872455,Yes
23565,0.9348593644622526,1090,25207,0.9348593644622526,0.9229609331714538,0.9468728702931314,0.012727509337880999,0.012850602226987551,0.9229609331714538,0.9468728702931314,Yes
23579,0.9354147657396755,1095,25207,0.9354147657396755,0.9235127893498883,0.9474318165944835,0.012723742264615357,0.012846761987240538,0.9235127893498883,0.9474318165944835,Yes
23589,0.9358114809378347,1100,25207,0.9358114809378347,0.9239069729788048,0.9478310633083128,0.012721053547130805,0.012844021061199737,0.9239069729788048,0.9478310633083128,Yes
23604,0.9364065537350736,1105,25207,0.9364065537350736,0.9244982494280977,0.9484299323732021,0.012717023668274171,0.012839912952520882,0.9244982494280977,0.9484299323732021,Yes
23610,0.9366445828539691,1110,25207,0.9366445828539691,0.9247347603455814,0.9486694796614126,0.012715412789874132,0.01283827081004774,0.9247347603455814,0.9486694796614126,Yes
23625,0.937239655651208,1115,25207,0.937239655651208,0.9253260384830636,0.9492683470382194,0.012711388273329806,0.0128341682028527,0.9253260384830636,0.9492683470382194,Yes
23634,0.9375966993295514,1120,25207,0.9375966993295514,0.925680805943773,0.9496276668861203,0.012708975398803217,0.012831708521555123,0.925680805943773,0.9496276668861203,Yes
23650,0.9382314436466062,1125,25207,0.9382314436466062,0.9263115047215719,0.9502664566570294,0.012704689238196166,0.012827339236944508,0.9263115047215719,0.9502664566570294,Yes
23660,0.9386281588447654,1130,25207,0.9386281588447654,0.9267056921525981,0.9506656995689896,0.012702012591270476,0.012824610694654296,0.9267056921525981,0.9506656995689896,Yes
23667,0.9389058594834768,1135,25207,0.9389058594834768,0.926981623672146,0.9509451692895524,0.01270013994575639,0.012822701748499914,0.926981623672146,0.9509451692895524,Yes
23678,0.939342246201452,1140,25207,0.939342246201452,0.9274152308742339,0.9513843354648146,0.012697198891510513,0.012819703693790891,0.9274152308742339,0.9513843354648146,Yes
23690,0.9398183044392431,1145,25207,0.9398183044392431,0.9278882576491233,0.9518634251016264,0.012693992800276452,0.012816435480654087,0.9278882576491233,0.9518634251016264,Yes
23699,0.9401753481175864,1150,25207,0.9401753481175864,0.9282430282341196,0.9522227418254378,0.012691589826682427,0.01281398595695215,0.9282430282341196,0.9522227418254378,Yes
23709,0.9405720633157456,1155,25207,0.9405720633157456,0.9286372182791686,0.9526219821235405,0.012688921457547665,0.012811265906958831,0.9286372182791686,0.9526219821235405,Yes
23720,0.9410084500337208,1160,25207,0.9410084500337208,0.9290708279437215,0.9530611458364932,0.012685988196568783,0.012808275847406519,0.9290708279437215,0.9530611458364932,Yes
23730,0.94140516523188,1165,25207,0.94140516523188,0.9294650191065859,0.9534603850168512,0.012683323362001248,0.012805559423504753,0.9294650191065859,0.9534603850168512,Yes
23743,0.9419208949894871,1170,25207,0.9419208949894871,0.9299774684132578,0.9539793951564182,0.01267986158897406,0.012802030649363283,0.9299774684132578,0.9539793951564182,Yes
23754,0.9423572817074622,1175,25207,0.9423572817074622,0.9304110800664487,0.9544185568808582,0.012676934611645572,0.01279904703611146,0.9304110800664487,0.9544185568808582,Yes
23759,0.9425556393065418,1180,25207,0.9425556393065418,0.9306081764848577,0.954618175634113,0.012675604838006307,0.012797691536221472,0.9306081764848577,0.954618175634113,Yes
23766,0.9428333399452533,1185,25207,0.9428333399452533,0.9308841116935561,0.954897641665758,0.012673743858475606,0.012795794558140236,0.9308841116935561,0.954897641665758,Yes
23779,0.9433490697028604,1190,25207,0.9433490697028604,0.9313965634850709,0.9554166493206387,0.012670289929425883,0.012792273830915496,0.9313965634850709,0.9554166493206387,Yes
23795,0.9439838140199152,1195,25207,0.9439838140199152,0.9320272746121407,0.9560554267430562,0.01266604281789324,0.012787944606523076,0.9320272746121407,0.9560554267430562,Yes
23809,0.9445392152973381,1200,25207,0.9445392152973381,0.9325791479605214,0.9566143558755468,0.012662330100345972,0.012784160130828946,0.9325791479605214,0.9566143558755468,Yes
23819,0.9449359304954973,1205,25207,0.9449359304954973,0.9329733438443706,0.9570135903352168,0.012659680159324525,0.012781458985675734,0.9329733438443706,0.9570135903352168,Yes
23827,0.9452533026540246,1210,25207,0.9452533026540246,0.9332887009321976,0.9573329775222293,0.012657561405216492,0.012779299299233486,0.9332887009321976,0.9573329775222293,Yes
23840,0.9457690324116317,1215,25207,0.9457690324116317,0.9338011569212811,0.9578519809798053,0.012654120699885396,0.012775792137497986,0.9338011569212811,0.9578519809798053,Yes
23857,0.9464434482485024,1220,25207,0.9464434482485024,0.9344712930227663,0.9585306764624973,0.012649625551206271,0.012771210193661056,0.9344712930227663,0.9585306764624973,Yes
23868,0.9468798349664775,1225,25207,0.9468798349664775,0.934904911312698,0.9589698315506139,0.01264671947967236,0.012768248026492575,0.934904911312698,0.9589698315506139,Yes
23873,0.9470781925655571,1230,25207,0.9470781925655571,0.9351020107462873,0.959169447288878,0.012645399200701004,0.012766902266608659,0.9351020107462873,0.959169447288878,Yes
23884,0.9475145792835323,1235,25207,0.9475145792835323,0.9355356299638861,0.9596086014493855,0.012642496043389866,0.012763943088873794,0.9355356299638861,0.9596086014493855,Yes
23894,0.9479112944816916,1240,25207,0.9479112944816916,0.9359298298055921,0.960007831951447,0.012639858545678423,0.012761254708300135,0.9359298298055921,0.960007831951447,Yes
23900,0.9481493236005871,1245,25207,0.9481493236005871,0.936166349963264,0.9602473700000517,0.012638276840000191,0.01275964249335995,0.936166349963264,0.9602473700000517,Yes
23905,0.9483476811996667,1250,25207,0.9483476811996667,0.9363634502393399,0.9604469848958819,0.012636959205896638,0.012758299446580013,0.9363634502393399,0.9604469848958819,Yes
23916,0.9487840679176419,1255,25207,0.9487840679176419,0.9367970713094785,0.9608861372039657,0.012634061862434117,0.012755346232662753,0.9367970713094785,0.9608861372039657,Yes
23924,0.9491014400761694,1260,25207,0.9491014400761694,0.9371124324872271,0.9612055203013128,0.012631955956130581,0.012753199725597316,0.9371124324872271,0.9612055203013128,Yes
23931,0.9493791407148808,1265,25207,0.9493791407148808,0.937388373793554,0.9614849802357122,0.012630114152600623,0.012751322418686862,0.937388373793554,0.9614849802357122,Yes
23943,0.9498551989526719,1270,25207,0.9498551989526719,0.9378614166315069,0.9619640538104698,0.012626958650528586,0.01274810610201359,0.9378614166315069,0.9619640538104698,Yes
23955,0.950331257190463,1275,25207,0.950331257190463,0.9383344602250154,0.9624431266297191,0.012623805514841826,0.012744892212704206,0.9383344602250154,0.9624431266297191,Yes
23965,0.9507279723886222,1280,25207,0.9507279723886222,0.9387286637963568,0.9628423534023789,0.012621179707291203,0.012742215823649731,0.9387286637963568,0.9628423534023789,Yes
23978,0.9512437021462292,1285,25207,0.9512437021462292,0.9392411292223849,0.9633613474236008,0.012617768608363661,0.01273873903189196,0.9392411292223849,0.9633613474236008,Yes
23993,0.9518387749434681,1290,25207,0.9518387749434681,0.939832436582581,0.9639601855795312,0.012613836163167698,0.012734730875807206,0.939832436582581,0.9639601855795312,Yes
24004,0.9522751616614432,1295,25207,0.9522751616614432,0.9402660627280848,0.9643993328125667,0.012610954708097245,0.012731793959605506,0.9402660627280848,0.9643993328125667,Yes
24015,0.9527115483794184,1300,25207,0.9527115483794184,0.9406996895060464,0.9648384794131838,0.0126080752288606,0.012728859070086368,0.9406996895060464,0.9648384794131838,Yes
24027,0.9531876066172095,1305,25207,0.9531876066172095,0.9411727376209917,0.9653175477112785,0.012604936229560926,0.012725659681117031,0.9411727376209917,0.9653175477112785,Yes
24034,0.9534653072559209,1310,25207,0.9534653072559209,0.9414486827018373,0.9655970038713945,0.012603106230123368,0.012723794482243542,0.9414486827018373,0.9655970038713945,Yes
24041,0.9537430078946324,1315,25207,0.9537430078946324,0.941724628038323,0.9658764597758864,0.012601277028326216,0.012721930101525327,0.941724628038323,0.9658764597758864,Yes
24051,0.9541397230927917,1320,25207,0.9541397230927917,0.9421188361051094,0.966275682053381,0.012598665265415516,0.012719268118563632,0.9421188361051094,0.966275682053381,Yes
24059,0.954457095251319,1325,25207,0.954457095251319,0.9424342029337903,0.9665950595001487,0.012596577025144303,0.012717139732335025,0.9424342029337903,0.9665950595001487,Yes
24063,0.9546157813305828,1330,25207,0.9546157813305828,0.9425918864731574,0.9667547480985135,0.012595533294731403,0.012716075938961433,0.9425918864731574,0.9667547480985135,Yes
24073,0.955012496528742,1335,25207,0.955012496528742,0.9429860956860695,0.9671539692299538,0.012592925104525619,0.012713417620547741,0.9429860956860695,0.9671539692299538,Yes
24076,0.9551315110881898,1340,25207,0.9551315110881898,0.9431043585514449,0.9672737354678904,0.012592142963687032,0.012712620449373343,0.9431043585514449,0.9672737354678904,Yes
24087,0.9555678978061649,1345,25207,0.9555678978061649,0.9435379894584245,0.9677128779397467,0.012589276361584793,0.01270969876809881,0.9435379894584245,0.9677128779397467,Yes
24099,0.9560439560439561,1350,25207,0.9560439560439561,0.9440110420745231,0.9681919417369679,0.012586151393314931,0.012706513770851408,0.9440110420745231,0.9681919417369679,Yes
24110,0.9564803427619312,1355,25207,0.9564803427619312,0.944444674296594,0.9686310828938145,0.012583288884519084,0.012703596288029164,0.944444674296594,0.9686310828938145,Yes
24120,0.9568770579600905,1360,25207,0.9568770579600905,0.9448388859527904,0.9690303015821222,0.01258068829966885,0.012700945770338062,0.9448388859527904,0.9690303015821222,Yes
24135,0.9574721307573293,1365,25207,0.9574721307573293,0.9454302044099712,0.9696291286417581,0.012576790446979748,0.012696973096034682,0.9454302044099712,0.9696291286417581,Yes
24148,0.9579878605149363,1370,25207,0.9579878605149363,0.9459426813497993,0.9701481111498963,0.012573415240003693,0.012693533118909873,0.9459426813497993,0.9701481111498963,Yes
24152,0.9581465465942001,1375,25207,0.9581465465942001,0.9461003667382151,0.9703077978993273,0.012572377261916767,0.012692475225585555,0.9461003667382151,0.9703077978993273,Yes
24157,0.9583449041932797,1380,25207,0.9583449041932797,0.9462974735902588,0.9705074062195991,0.012571080151109242,0.012691153230013387,0.9462974735902588,0.9705074062195991,Yes
24165,0.958662276351807,1385,25207,0.958662276351807,0.9466128448227342,0.9708267792628454,0.01256900560949049,0.012689038894208391,0.9466128448227342,0.9708267792628454,Yes
24172,0.9589399769905185,1390,25207,0.9589399769905185,0.9468887949228313,0.9711062304040214,0.012567191228702252,0.012687189715131945,0.9468887949228313,0.9711062304040214,Yes
24183,0.9593763637084937,1395,25207,0.9593763637084937,0.9473224313064504,0.9715453673995779,0.01256434164736813,0.01268428549150889,0.9473224313064504,0.9715453673995779,Yes
24190,0.9596540643472051,1400,25207,0.9596540643472051,0.9475983820580638,0.9718248178892782,0.012562529287407425,0.012682438385077979,0.9475983820580638,0.9718248178892782,Yes
24196,0.9598920934661007,1405,25207,0.9598920934661007,0.9478349114752399,0.9720643466789547,0.012560976460721955,0.012680855791718062,0.9478349114752399,0.9720643466789547,Yes
24200,0.9600507795453643,1410,25207,0.9600507795453643,0.9479925978566582,0.9722240324354445,0.012559941563108037,0.012679801057861637,0.9479925978566582,0.9722240324354445,Yes
24206,0.9602888086642599,1415,25207,0.9602888086642599,0.9482291275836858,0.9724635609152887,0.012558389696688058,0.012678219449379635,0.9482291275836858,0.9724635609152887,Yes
24210,0.9604474947435236,1420,25207,0.9604474947435236,0.948386814171608,0.9726232464652876,0.012557355438921038,0.012677165371768072,0.948386814171608,0.9726232464652876,Yes
24214,0.9606061808227874,1425,25207,0.9606061808227874,0.9485445008420955,0.9727829319327259,0.01255632143690838,0.012676111556464064,0.9485445008420955,0.9727829319327259,Yes
24222,0.9609235529813147,1430,25207,0.9609235529813147,0.9488598744306861,0.973102302620003,0.012554254199723211,0.012674004712344766,0.9488598744306861,0.973102302620003,Yes
24227,0.9611219105803943,1435,25207,0.9611219105803943,0.9490569830911525,0.973301909131964,0.012552962695394332,0.012672688466975586,0.9490569830911525,0.973301909131964,Yes
24234,0.9613996112191058,1440,25207,0.9613996112191058,0.949332935432303,0.9735813580322252,0.012551155259467574,0.0126708464107577,0.949332935432303,0.9735813580322252,Yes
24238,0.9615582972983695,1445,25207,0.9615582972983695,0.9494906225977553,0.9737410430047295,0.012550122789767403,0.012669794167019435,0.9494906225977553,0.9737410430047295,Yes
24244,0.9617963264172651,1450,25207,0.9617963264172651,0.9497271535004699,0.9739805703089595,0.01254857456334173,0.012668216291781057,0.9497271535004699,0.9739805703089595,Yes
24255,0.9622327131352402,1455,25207,0.9622327131352402,0.9501607939702084,0.9744197032186488,0.012545737637310114,0.012665325047721342,0.9501607939702084,0.9744197032186488,Yes
24263,0.9625500852937676,1460,25207,0.9625500852937676,0.9504761692484112,0.9747390722164178,0.01254367562771711,0.012663223565067879,0.9504761692484112,0.9747390722164178,Yes
24267,0.9627087713730313,1465,25207,0.9627087713730313,0.9506338570109657,0.9748987565918568,0.012542645004515959,0.012662173215104143,0.9506338570109657,0.9748987565918568,Yes
24277,0.96310548657119055,1470,25207,0.96310548657119055,0.9510280767772602,0.975297967170568,0.012540069558660556,0.01265954848080523,0.9510280767772602,0.975297967170568,Yes
24280,0.9632245011306383,1475,25207,0.9632245011306383,0.9511463428073735,0.9754177302439625,0.012539297234536024,0.01265876137807098,0.9511463428073735,0.9754177302439625,Yes
24283,0.9633435156900861,1480,25207,0.9633435156900861,0.9512646088837294,0.9755374932711175,0.012538525053240268,0.012657974421820095,0.9512646088837294,0.9755374932711175,Yes
24287,0.9635022017693498,1485,25207,0.9635022017693498,0.9514222970574553,0.9756971772354106,0.012537495700280963,0.01265692537460353,0.9514222970574553,0.9756971772354106,Yes
24291,0.9636608878486135,1490,25207,0.9636608878486135,0.9515799853133543,0.9758568611175353,0.0125364666010571,0.012655876587613241,0.9515799853133543,0.9758568611175353,Yes
24293,0.9637402308882453,1495,25207,0.9637402308882453,0.9516588294721124,0.975936703027791,0.012535952146563287,0.012655352291669518,0.9516588294721124,0.975936703027791,Yes
24300,0.9640179315269568,1500,25207,0.9640179315269568,0.9519347841894683,0.9762161495519935,0.01253415205498241,0.012653517767781931,0.9519347841894683,0.9762161495519935,Yes
24307,0.9642956321656683,1505,25207,0.9642956321656683,0.9522107391582779,0.9764955958247578,0.012532352739428501,0.012651684039769148,0.9522107391582779,0.9764955958247578,Yes
24312,0.9644939897647479,1510,25207,0.9644939897647479,0.952407850004176,0.9766952001514219,0.012531067988842298,0.0126503747209975,0.952407850004176,0.9766952001514219,Yes
24320,0.9648113619232753,1515,25207,0.9648113619232753,0.9527232276242478,0.977014566807466,0.01252901321034488,0.012648280654432346,0.9527232276242478,0.977014566807466,Yes
24327,0.9650890625619868,1520,25207,0.9650890625619868,0.9529991833108988,0.9772940123624331,0.012527216108939617,0.012646449197182124,0.9529991833108988,0.9772940123624331,Yes
24333,0.9653270916808823,1525,25207,0.9653270916808823,0.9532357169564074,0.977533536924038,0.01252567635227213,0.012644880008392983,0.9532357169564074,0.977533536924038,Yes
24335,0.9654064347205141,1530,25207,0.9654064347205141,0.9533145615458838,0.9776133784036017,0.01252516322633684,0.012644357074977993,0.9533145615458838,0.9776133784036017,Yes
24342,0.9656841353592256,1535,25207,0.9656841353592256,0.9535905177703351,0.9778928234208017,0.01252336778256358,0.012642527317728624,0.9535905177703351,0.9778928234208017,Yes
24346,0.9658428214384893,1540,25207,0.9658428214384893,0.9537482071540627,0.9780525061751675,0.012522342161650424,0.01264148209798104,0.9537482071540627,0.9780525061751675,Yes
24352,0.9660808505573849,1545,25207,0.9660808505573849,0.9539847413831628,0.9782920301532166,0.012520804203129786,0.01263991475329051,0.9539847413831628,0.9782920301532166,Yes
24357,0.9662792081564645,1550,25207,0.9662792081564645,0.9541818533814195,0.9784916333275931,0.01251952300425176,0.012638609077006181,0.9541818533814195,0.9784916333275931,Yes
24365,0.9665965803149918,1555,25207,0.9665965803149918,0.9544972328445265,0.9788109981407154,0.01251747390470021,0.012636520834517252,0.9544972328445265,0.9788109981407154,Yes
24367,0.9666759233546237,1560,25207,0.9666759233546237,0.9545760777614215,0.9788908392928807,0.012516961787164937,0.012635998935266686,0.9545760777614215,0.9788908392928807,Yes
24373,0.9669139524735193,1565,25207,0.9669139524735193,0.9548126126347498,0.9791303626267415,0.012515425811999444,0.012634433624595707,0.9548126126347498,0.9791303626267415,Yes
24376,0.967032967032967,1570,25207,0.967032967032967,0.9549308801403852,0.9792501242247047,0.012514658036647143,0.012633651186910535,0.9549308801403852,0.9792501242247047,Yes
24381,0.9672313246320466,1575,25207,0.9672313246320466,0.9551279927519282,0.9794497267858326,0.0125133787253249,0.012632347446392016,0.9551279927519282,0.9794497267858326,Yes
24386,0.9674296822311262,1580,25207,0.9674296822311262,0.9553251054911249,0.9796493292193144,0.012512099806660099,0.01263104410855646,0.9553251054911249,0.9796493292193144,Yes
24392,0.9676677113500218,1585,25207,0.9676677113500218,0.9555616409466091,0.9798888519710549,0.012510565622286994,0.012629480634403934,0.9555616409466091,0.9798888519710549,Yes
24397,0.9678660689491014,1590,25207,0.9678660689491014,0.9557587539665066,0.9800884541238534,0.012509287566761037,0.012628178181742514,0.9557587539665066,0.9800884541238534,Yes
24400,0.9679850835085492,1595,25207,0.9679850835085492,0.9558770218396611,0.98020821535432,0.012508520921625521,0.012627396903128918,0.9558770218396611,0.98020821535432,Yes
24405,0.9681834411076289,1600,25207,0.9681834411076289,0.9560741350635851,0.9804078173031042,0.012507243493227302,0.012626095093601592,0.9560741350635851,0.9804078173031042,Yes
24408,0.9683024556670766,1605,25207,0.9683024556670766,0.9561924030591256,0.9805275784111925,0.01250647722421429,0.012625314200710005,0.9561924030591256,0.9805275784111925,Yes
24414,0.9685404847859721,1610,25207,0.9685404847859721,0.9564289391878357,0.9807671004897484,0.012504945109045016,0.0126237528485741,0.9564289391878357,0.9807671004897484,Yes
24423,0.9688975284643154,1615,25207,0.9688975284643154,0.9567837437248469,0.9811263832636571,0.012502647992784832,0.012621411903820384,0.9567837437248469,0.9811263832636571,Yes
