NOBS,NRX,AGE_DAYS_ROUNDED,NMEMB,rawmean,rawlwr,rawupr,proplwr,propupr,lwr,upr,Indication
595807,4.4905753120705345,1650,124759,4.775663479187874,4.76354475333417,4.787805414391179,0.0025376004625361874,0.002542460384032242,4.479180026081571,4.501992421902987,Respiratory conditions
597155,4.500472524351231,1655,124759,4.786468310903421,4.774335875034765,4.798623956110191,0.002534736486402467,0.0025395854348559113,4.489065012437706,4.511901858824043,Respiratory conditions
598525,4.511009616140328,1660,124759,4.797449482602458,4.785303128810853,4.809619045720538,0.0025318356838674727,0.0025366735308442845,4.499588481023914,4.522452574830975,Respiratory conditions
599780,4.520286402086922,1665,124759,4.807508877115078,4.795349787665967,4.819691175880041,0.002529187102907093,0.0025340148247991515,4.508853752017317,4.531740874842148,Respiratory conditions
601114,4.530031889054228,1670,124759,4.818201492477496,4.806028880284256,4.830397313975333,0.0025263808938346243,0.002531197899647408,4.51858730304126,4.541498296257138,Respiratory conditions
602428,4.539758038304519,1675,124759,4.828733798764017,4.816547881227734,4.840942925593844,0.0025236258704926374,0.002528432367291007,4.5283013874732765,4.551236509468238,Respiratory conditions
603857,4.550449389622219,1680,124759,4.840187882236953,4.827987511347578,4.852411462407894,0.002520639939236542,0.0025254350592051568,4.538979345149263,4.56194125404591,Respiratory conditions
605203,4.560673234347132,1685,124759,4.850976683044911,4.838762713922748,4.863213861437397,0.0025178371120300673,0.0025226215651082524,4.549190202021851,4.572178086999508,Respiratory conditions
606531,4.570679520341454,1690,124759,4.86162120568456,4.84939383498977,4.873871785638618,0.0025150809117939123,0.0025198548870351556,4.559183891525915,4.582196969467858,Respiratory conditions
607917,4.581046929910885,1695,124759,4.872730624644314,4.860489282704482,4.884995175831914,0.0025122139684717474,0.0025169770570881407,4.569538359823338,4.592577319930915,Respiratory conditions
609274,4.590991820082647,1700,124759,4.883607595444016,4.871352590008637,4.895885810115941,0.0025094164909588153,0.0025141689687311133,4.579471109499474,4.602534349252397,Respiratory conditions
610586,4.601004177448514,1705,124759,4.894123870822947,4.8818556694524045,4.906415281419222,0.002506720649978009,0.002511462913628436,4.589470745266269,4.612559428805626,Respiratory conditions
611933,4.611026070227475,1710,124759,4.904920687084699,4.892638952494736,4.917225630889329,0.0025039619136558652,0.0025086937362781125,4.599480236564752,4.62259372244767,Respiratory conditions
613331,4.621875403739173,1715,124759,4.916126291489992,4.903830527029102,4.928445265154104,0.0025011083385255055,0.0025058293733088667,4.610315592627255,4.6334570348856365,Respiratory conditions
614692,4.63198328295509,1720,124759,4.9270353241048745,4.914725916445053,4.939367940956809,0.002498339640391742,0.0025030502199971942,4.620411015505652,4.643577369730514,Respiratory conditions
616053,4.642317975842357,1725,124759,4.937944356719756,4.925621320956487,4.95029060166407,0.0024955801185769554,0.0025002802892084646,4.630732699397733,4.653925071973594,Respiratory conditions
617398,4.652554578429298,1730,124759,4.9487251420739184,4.936388653201429,4.961084840116549,0.0024928620035097587,0.0024975519326278645,4.640956401901476,4.66417457510831,Respiratory conditions
618694,4.662390735650578,1735,124759,4.95911317019213,4.946763732179437,4.971485817364494,0.002490251298744755,0.0024949314015925953,4.650780211065869,4.674023080703447,Respiratory conditions
620011,4.67286990742487,1740,124759,4.969669522840036,4.957306939749549,4.9820553150795845,0.002487606677600899,0.0024922768370462117,4.6612456450396,4.684515992857675,Respiratory conditions
621384,4.683609843299747,1745,124759,4.980674740900456,4.968298468647523,4.993074222291427,0.0024848585576771275,0.0024895183958005677,4.6719717352998025,4.695269776163395,Respiratory conditions
622774,4.694631941475594,1750,124759,4.99181622167539,4.979426106162668,5.004229546315028,0.002482085670326119,0.0024867351056990714,4.682979462806202,4.7063062475327975,Respiratory conditions
624156,4.705080523768947,1755,124759,5.002893578819965,4.99048971502808,5.015320651727744,0.0024793379264347213,0.002483977064870985,4.693415039179437,4.71676783587836,Respiratory conditions
625496,4.715238296031075,1760,124759,5.013634286905154,5.001217107180751,5.026074675734797,0.002476682385237864,0.002481311583123687,4.703560148401095,4.726938271432205,Respiratory conditions
626861,4.725270829439841,1765,124759,5.0245753813352145,5.012144651903596,5.03702931986126,0.0024739860561739805,0.002478605171753972,4.713580575296161,4.736982910155629,Respiratory conditions
628201,4.735254344622926,1770,124759,5.0353160894204025,5.022872072786742,5.047783315137906,0.0024713476597439414,0.002475956920300989,4.72355188488005,4.746978630386881,Respiratory conditions
629481,4.745216648325757,1775,124759,5.0455758702778954,5.033119174618834,5.058055775010723,0.002468835268624192,0.0024734351546159333,4.733501490107107,4.756953633999994,Respiratory conditions
630812,4.754807328855173,1780,124759,5.05624443927893,5.043774573078628,5.06873751454255,0.002466230885404013,0.002470821063667157,4.743080876166605,4.766555606956987,Respiratory conditions
632144,4.764748006953292,1785,124759,5.066921023733759,5.05443799100011,5.079427265520305,0.0024636327811658953,0.002468213285339655,4.753009417569367,4.7765084212853495,Respiratory conditions
633403,4.774103035614309,1790,124759,5.077012480061558,5.064517015130066,5.089531154036129,0.0024611846003067686,0.002465755997987741,4.7623530867427775,4.785874808809386,Respiratory conditions
634714,4.784020519608686,1795,124759,5.087520739986695,5.0750123424995595,5.100052346506711,0.0024586430456827748,0.002463204999150387,4.7722583208277465,4.795804542868624,Respiratory conditions
635992,4.793574700742234,1800,124759,5.097764489936598,5.0852434982769905,5.1103086906191795,0.0024561730312031168,0.002460725815667838,4.781800851839213,4.8053703737576825,Respiratory conditions
637199,4.802825054166211,1805,124759,5.1074391426670624,5.094906268124844,5.119995226222925,0.0024538470634960607,0.002458391222123501,4.79103965601056,4.814632277120769,Respiratory conditions
638497,4.812796314326895,1810,124759,5.117843201692864,5.105297560927845,5.130412051461524,0.0024513530935979565,0.002455888012454604,4.800998451192913,4.824616003101636,Respiratory conditions
639837,4.823172304904609,1815,124759,5.128583909778052,5.116025103313007,5.141165925236444,0.0024487863874277063,0.0024533118068719483,4.81136138622014,4.835005050466809,Respiratory conditions
641150,4.833560309623672,1820,124759,5.139108200610778,5.126536507090509,5.151703103114334,0.002446279204390942,0.002450795354349503,4.82173607155507,4.845406376775466,Respiratory conditions
642453,4.84340287257788,1825,124759,5.149552336905554,5.136967867518422,5.162160015266025,0.002443798715655817,0.0024483057041900253,4.831566570858471,4.855261003458503,Respiratory conditions
77,4.418183802433715e-4,5,124759,6.171899422085782e-4,4.870766506179637e-4,7.713815315938962e-4,0.21081563825394115,0.24982842207951808,3.4867615642004263e-4,5.521971690253015e-4,Non-respiratory conditions
144,9.549899425525621e-4,10,124759,0.0011542253464679902,9.734081004004959e-4,0.0013588880397209105,0.1566567972370453,0.177316062135702,8.053842767586878e-4,0.0011243249985451826,Non-respiratory conditions
284,0.0020718219817029574,15,124759,0.002276388877756314,0.0020193109077079174,0.0025571280230089885,0.11293236079319693,0.12332653176964227,0.0018378462341660027,0.00232733260115049,Non-respiratory conditions
466,0.0037282874492353094,20,124759,0.003735201468431135,0.003403723673215813,0.004090239845886003,0.08874428809714244,0.09505200200191377,0.0033974232337314106,0.004082668635323734,Non-respiratory conditions
647,0.005262764155651089,25,124759,0.00518599860531104,0.004794041155887944,0.00560146227732146,0.07557993729919016,0.0801125691751901,0.004865004770746554,0.005684377713123398,Non-respiratory conditions
850,0.006696176536817403,30,124759,0.006813135725679109,0.00636275291637916,0.007286985798756487,0.06610506930053218,0.0695494838436007,0.006253525322802491,0.007161892158678683,Non-respiratory conditions
1123,0.008727983249414678,35,124759,0.009001354611691341,0.008482526255636813,0.009543615536240207,0.05763891974444072,0.06024214664807829,0.008224911723370842,0.009253775696267888,Non-respiratory conditions
1339,0.01036226605622868,40,124759,0.010732692631393327,0.010165455917024382,0.011323342341952168,0.05285129592827122,0.05503276119463068,0.009814606866403458,0.010932530169536341,Non-respiratory conditions
1566,0.012100527318326778,45,124759,0.012552200642839394,0.0119381395534433,0.013189658685007473,0.04892059224263555,0.050784564420719866,0.011508562355466042,0.012715047327449025,Non-respiratory conditions
1803,0.014033945647507404,50,124759,0.014451863192234628,0.013792413122226453,0.015134696805246435,0.04563079938111478,0.04724882902148643,0.013393565489140525,0.014697033145903315,Non-respiratory conditions
2036,0.015838329366369197,55,124759,0.016319463926450197,0.015618218518320865,0.017044082042984507,0.042969880094699084,0.044402078389343784,0.015157758252595962,0.01654158410845097,Non-respiratory conditions
2306,0.017906715489691947,60,124759,0.018483636451077676,0.0177368495186271,0.01925378564854525,0.040402597964267845,0.04166654107842895,0.017183237662901394,0.018652826386222936,Non-respiratory conditions
2678,0.021108513959269475,65,124759,0.021465385262786654,0.02066002050026343,0.022294100572751864,0.03751923166827295,0.03860705502462647,0.02031653873385867,0.02192345151918309,Non-respiratory conditions
2996,0.02363195404401855,70,124759,0.02401429956957013,0.023162018088367698,0.024889923361419382,0.03549058254784186,0.036462599682016296,0.022793242228252505,0.024493636524029402,Non-respiratory conditions
3297,0.025901259187627007,75,124759,0.026426951161840028,0.02553250633236837,0.027344731628729513,0.033845933418275624,0.0347289576186428,0.025024606893713084,0.026800782920223587,Non-respiratory conditions
3561,0.027956109836508952,80,124759,0.02854303096369801,0.027613165375987136,0.029496227045525042,0.03257767505117131,0.03339505475222088,0.02704536477456031,0.02888970565515827,Non-respiratory conditions
3883,0.030669172921217985,85,124759,0.031124007085661154,0.03015267229791899,0.03211866681775901,0.031208538960578066,0.031957958670305556,0.029712032843217447,0.031649297081886726,Non-respiratory conditions
4199,0.033069267725153784,90,124759,0.0336568904848548,0.03264650028510698,0.03469060081470947,0.030020307437565542,0.03071318576859704,0.032076518141309504,0.0340849302880279,Non-respiratory conditions
4517,0.03554677611565368,95,124759,0.03620580479163828,0.03515756940458191,0.03727735598274713,0.02895213607566203,0.02959611579622529,0.03451762101650219,0.036598822617755065,Non-respiratory conditions
4897,0.03852817107975229,100,124759,0.03925167723370659,0.038159925320205686,0.04036674034427413,0.027814146819779253,0.02840803729044227,0.03745654287264248,0.03962268080051843,Non-respiratory conditions
5281,0.04157915506863523,105,124759,0.04232961149095456,0.04119556877431115,0.04348696126326338,0.0267907660075203,0.02734137478573688,0.040465217654401024,0.042715986330641054,Non-respiratory conditions
5637,0.04455051791052426,110,124759,0.04518311304194487,0.04401121697622674,0.04637831270784439,0.025936594156985685,0.02645235322298363,0.04339502920799547,0.0457289839465603,Non-respiratory conditions
6021,0.04765381337865931,115,124759,0.048261047299192845,0.04704963770600133,0.04949575711401876,0.025101187416870955,0.02558398302406019,0.04645764607791299,0.04887298773117066,Non-respiratory conditions
6505,0.05148518556633409,120,124759,0.05214052693593248,0.05088106799575396,0.05342328227275166,0.02415508653616165,0.024601886712717003,0.050241556453648945,0.05275181826902025,Non-respiratory conditions
7252,0.057217864826852524,125,124759,0.05812807092073518,0.05679783603589433,0.05948159706761001,0.022884552399043016,0.023285241113893716,0.055908459601061056,0.05855019660536796,Non-respiratory conditions
7951,0.06241887558721931,130,124759,0.06373087312338188,0.06233764505473667,0.0651473883197513,0.021861116918137073,0.022226514826292506,0.06105432925010845,0.06380622965089915,Non-respiratory conditions
8538,0.06694042027836188,135,124759,0.06843594450099792,0.06699192674189222,0.06990324631531179,0.021100282455875863,0.021440513826655443,0.0655279585027734,0.06837565728490222,Non-respiratory conditions
9071,0.07115802167876877,140,124759,0.07270818137368847,0.07121953893432036,0.07422010534058393,0.020474208146083785,0.020794413205370003,0.06970111753165412,0.07263771098443376,Non-respiratory conditions
9571,0.07520457092684248,145,124759,0.07671590827114677,0.07518658141643506,0.07826851447661579,0.01993493773555312,0.0202383865414386,0.07370537248798688,0.07672659010294294,Non-respiratory conditions
10052,0.07952998394609408,150,124759,0.08057134154650165,0.07900386772062169,0.0821620927841335,0.019454483390664357,0.01974338774927492,0.07798276919435498,0.08110017525683542,Non-respiratory conditions
10556,0.08320098912001248,155,124759,0.08461113025913962,0.08300465235949377,0.08624088368259518,0.018986602527654127,0.019261690731043217,0.08162128500968312,0.08480358084095904,Non-respiratory conditions
11074,0.08732762728018166,160,124759,0.08876313532490641,0.08711752855162326,0.0904320158174044,0.01853930426476729,0.018801504547910065,0.08570863382731418,0.0889695180616482,Non-respiratory conditions
11594,0.0914978294639836,165,124759,0.09293117129826305,0.09124719469624855,0.09463841993086697,0.01812068629383532,0.018371108517770633,0.08983982599969992,0.09317874601820691,Non-respiratory conditions
12160,0.09592415354145924,170,124759,0.09746791814618584,0.09574314313051745,0.09921596347888297,0.017695822876626095,0.01793457135377964,0.0942266967107993,0.09764451211769945,Non-respiratory conditions
12783,0.10091562218668047,175,124759,0.10246154586041889,0.1006929468643701,0.10425341342043927,0.017261100066342145,0.017488195644260546,0.099173707533859,0.10268045433104342,Non-respiratory conditions
